id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web,issuer_bank_name,issuer_bank_state,issuer_bank_type,issuer_risk_rating
1504,229,Mastercard,Debit (Prepaid),5458802986531944.0,Feb-20,895,NO,1,$74,Feb-20,2020,No,Ally Bank,MI,Online,Low
1796,229,VISA  ,Debit,4492510144355977.0,Feb-20,858,YES,1,"52,585",Feb-20,2020,No,Truist,NC,Regional,Medium
5942,229,VVisa,Credit,4704292963714441.0,Jun-23,871,NO,1,$16700,Dec-08,2009,No,JPMorgan Chase,NY,National,Low
4139,1512, Visa ,Debit  ,4194162404761832.0,Dec-23,523,YES,2,"32,030",Aug-04,2009,No,Ally Bank,MI,Online,Low
4923,1512,Mastercard,Debit (Prepaid),5040698021601971.0,Nov-20,796,YES,2,$64,Sep-19,2019,No,Capital One,VA,Online,Medium
95,1512,Mastercard ,Debit (Prepaid),5314994607311012.0,Jun-14,406,YES,1,$78,Jan-06,2011,No,U.S. Bank,MN,Regional,Low
2582,1512,Visa,Credit,4865864021142944.0,Nov-22,615,YES,1,$18500,Apr-08,2012,No,Discover Bank,IL,Online,Low
5049,1512,Mastercard,Debit,5008189212339000.0,Sep-19,644,YES,2,$26357,Oct-06,2013,No,Bank of America,NC,National,Medium
5190,1512,Mastercard,Debit,5568328410834839.0,Dec-20,811,YES,1,$28864,Oct-10,2013,No,Truist,NC,Regional,Medium
976,1512, Mastercard ,DEB,5948987936502889.0,Jul-20,368,NO,2,$19651,Feb-00,2013,No,Truist,NC,Regional,Medium
3689,1512,Master Card  ,DEB,5402510129676487.0,Oct-21,514,NO,2,$52179,Jul-03,2010,No,Bank of America,NC,National,Medium
4425,1543,Mastercard,De bit,5125741393893480.0,Aug-22,13,YES,2,$47709,Aug-14,2014,No,PNC Bank,PA,Regional,Low
4687,1543,V,Debit,4134342241718161.0,Mar-16,354,YES,2,$54128,Sep-08,2011,No,Discover Bank,IL,Online,Low
4473,1543,Vissa,Debiit,4559874462694124.0,Aug-24,810,YES,2,$39389,Aug-18,2018,No,Bank of America,NC,National,Medium
3864,1543,Vissa,Credit ,4900671019998767.0,Feb-20,304,YES,1,$29800,Jul-08,2011,No,Ally Bank,MI,Online,Low
424,147, Discover  ,Credit,6837183865208677.0,Jan-20,482,YES,1,19.1k,Jan-20,2020,No,Discover Bank,IL,Online,Low
3013,147,Visa,Debti,4633730568874380.0,Jul-09,565,NO,2,$2819,May-09,2009,No,Chase Bank,NY,National,Low
772,147,Visa,Credit,4341971374222433.5,Jan-20,255,YES,1,$12100,Jan-20,2020,No,Citi,NY,National,Medium
2634,147,Mastercard,Credit,5890900416850846.0,Aug-21,152,YES,1,$18000,Apr-10,2010,No,Discover Bank,IL,Online,Low
1109,1941,Mastercard,Credit,5931316682508140.0,Nov-19,164,YES,2,$8700,Feb-07,2007,No,JPMorgan Chase,NY,National,Low
2940,1941,Visa,DEBIT (PREPAID),4704135426810723.0,Feb-20,251,YES,2,30,May-07,2008,No,JP Morgan Chase,NY,National,Low
2030,1941,MASTERCARD,Debit,5183385831950704.0,Aug-13,886,YES,2,"22,248",Mar-02,2015,No,Truist,NC,Regional,Medium
2031,901,Mastercard,Debit (Prepaid),5050054589241384.0,Sep-07,783,YES,1,69,Mar-02,2012,No,Capital One,VA,Online,Medium
3729,901,Discover, Credit,6630783814792741.0,Aug-24,24,YES,1,$9600,Jul-05,2012,No,JPMorgan Chase,NY,National,Low
4152,901,,Debit,5956465531203720.0,Feb-22,270,YES,2,4.3k,Aug-05,2011,No,JPMorgan Chase,NY,National,Low
773,191,VISA,Debit,4563795747354617.0,Jan-20,922,YES,1,$24079,Jan-20,2020,No,Citi,NY,National,Medium
477,12,Mastercard,Debit,5108476679203457.0,Feb-20,101,YES,2,$10058,Jan-20,2020,No,wells fargo,CA,National,Medium
2782,1828,visa-card,DEB,4054167228117852.0,Jul-23,695,YES,2,$974,Apr-18,2018,No,Citi,NY,National,Medium
3090,1828, Mastercard ,Debit,5513112349725580.0,Jul-20,255,YES,2,$1212,May-11,2011,No,U.S. Bank,MN,Regional,Low
2783,29,VVisa,Credit,4794836039067049.0,Feb-21,764,YES,1,5000000,Apr-18,2018,No,Wells Fargo,CA,National,Medium
3045,29,Master Card,Debit,5345212200076229.0,Aug-22,387,YES,1,$16113,May-10,2010,No,PNC Bank,PA,Regional,Low
4477,181,Amex  ,Cedit,383088000000000.0,Dec-19,884,YES,2,$13700,Aug-19,2019,No,Truist,NC,Regional,Medium
1061,995,unknown,Debit,4754798174315610.0,Mar-24,932,NO,2,$19097,Feb-05,2010,No,Ally Bank,MI,Online,Low
1505,1218,  Mastercard,Debit,5358649877200807.0,Feb-20,384,YES,1,$12874,Feb-20,2020,No,Ally Bank,MI,Online,Low
3302,186,, Credit ,4219906676806337.5,Sep-15,998,YES,2,"8,900",Jun-05,2011,No,Capital One,VA,Online,Medium
4490,171,Mastercard,Debit (PREPAID),5648056200144957.0,Dec-24,793,YES,2,$46,Sep-96,2007,No,Discover Bank,IL,ONLINE,Low
3704,171,Visa,DEB,4992498548379230.0,Oct-15,867,YES,2,13116.00,Jul-03,2012,No,PNC Bank,PA,Regional,Low
1239,171,Visa,Debit,4548390986370918.0,Oct-21,555,YES,2,$21022,not available,2011,No,Ally Bank,MI,Online,Low
774,1401,Visa,CREDIT,4495570113367071.0,Jan-21,844,NO,1,$13200,Jan-20,2020,No,Discover Bk,IL,Online,Low
1506,1401,Mastercard,Debit,5949620157170510.0,Feb-20,513,YES,1,$12569,Feb-20,2020,No,Wells Fargo,CA,National,Medium
2911,1314,Visa,Credit,4459121196885641.5,Aug-10,455,YES,2,$10100,May-06,2010,No,Wells Fargo,CA,National,Medium
1081,1314,Mastercard,Debit,5287025690873732.0,Sep-12,649,YES,2,$15714,Feb-06,2006,No,JPMorgan Chase,NY,National,Low Risk
2359,1314,Visa,Credit,4333294773814551.0,Aug-17,973,YES,1,$15000,Mar-16,2016,No,PNC Bank,PA,Regional,Low
1140,1314,Mastercard,debit,5283924863850626.0,Mar-22,447,NO,2,$14664,Feb-08,2010,No,U.S. Bk,MN,REGIONAL,Low
3162,1314,Mastercard,DeBiT,5946312773938308.0,Oct-15,291,YES,1,$12605,May-15,2015,No,DISCOVER BANK,IL,Online,Low
5455,1560,Mastercard,Credit,5544000819929578.0,Oct-23,107,YES,2,500,Nov-06,2011,No,ally bank,MI,Online,Low Risk
2767,1560,Master Card,Debit,5489055781970216.0,Jun-21,833,YES,1,"15,492",Apr-17,2017,No,Truist,NC,Regional,Medium
2528,1560,Mastercard,Credit,5228090830138310.0,Nov-20,545,YES,2,"12,800",Apr-07,2010,No,Citi,NY,National,Medium
1507,1560,Mastercard,Credit,5308155941746073.0,Feb-23,627,YES,2,3.3k,Feb-20,2020,No,Discover Bank,IL,Online,Low
5769,1560,Discover,Credit,6426640903869188.0,Aug-20,662,YES,1,15.5k,Dec-01,2008,No,Citi,NY,National,Medium
2501,1560,Ame x,Credit,363303000000000.0,Jun-22,838,YES,2,$4100,Apr-06,2010,No,Citi,NY,National,Medium
2635,613,Mastercard,Debit,5946607095736678.0,Feb-20,861,YES,2,$18764,Apr-10,2014,No,U.S. Bank,MN,regional,Low
775,613,Vissa,DEBIT,4168053621668615.0,Jul-22,790,YES,2,$33302,Jan-20,2020,No,Ally Bank,MI,Online,Low
3799,613,Amex,Credit,312434000000000.0,Jul-24,697,YES,1,$12600,Jul-07,2011,No,Chase Bank,NY,National,Low
1191,613,Visa,Debit,4102523265404423.0,Jul-23,669,YES,1,28320.00,Feb-09,2009,No,U.S. Bank,MN,Regional,Low
2176,346,  Mastercard,DEB,5594299457198901.0,Oct-23,782,YES,2,"2,883",Mar-08,2015,No,ALLY BANK,MI,Online,Low
2440,346, Mastercard ,debit,5100015130200657.0,May-23,189,YES,2,$28886,Apr-03,2011,No,Chase Bank,NY,National,Low
192,346,Discover,Card - Credit,6690095408585366.0,Nov-22,162,YES,1,"14,400",Jan-09,2009,No,Ally Bank,MI ,Online,LOW
3379,346,  Master Card,Prepaid,5511433440463506.0,Dec-23,463,NO,2,limit_unknown,Jun-08,2010,No,Chase Bank,ny,National,Low
5927,346,MASTERCARD,Credit,5117389461118602.0,Feb-24,711,NO,1,$11800,Dec-08,2008,No,Wells Fargo,CA,National,Medium
4115,346,Mastercard,Crdeit,5279878979919017.0,Feb-21,249,YES,2,9999999,Aug-03,2007,No,JPMorgan Chase,NY,National,Low
2778,346,Mastercard,Debit,5447315840545678.0,Jun-20,843,YES,1,$37318,Apr-18,2018,No,Chase Bank,NY,National,Low
5256,812,Discover,Credit,6107025095995916.0,Jan-20,870,YES,1,$2400,Oct-12,2012,No,Truist,NC,Regional,Medium
4862,13,V,CREDIT,4846797588329543.0,May-19,143,NO,2,$3500,Sep-13,2013,No,Ally Bank,MI,Online,Low
2109,13,Mastercard,Credit,5506489220180458.0,Dec-22,413,YES,1,$10400,Mar-06,2015,No,Truist,NC,Regional,Medium
2941,13,Visa,Debit,4066959047815431.0,Aug-20,283,YES,1,$10629,May-07,2008,No,Bank of America,NC,National,Medium
4270,13,VVisa,Debit (Prepaid),4191204010061937.5,Nov-23,495,YES,2,0.1k,Aug-08,2012,No,Ally Bank,MI,Online,Low
4165,602,VVisa,Debit,4789489264488970.0,Jul-24,994,YES,1,13361.00,Aug-05,2010,No,Capital One,VA ,Online,Medium
6084,602,Mastercard ,Debit,5931695374662431.0,May-21,894,YES,1,$24739,Dec-13,2013,No,Discover Bank,IL,Online,Low
5979,602,VISA,debit,4355941830927575.0,Aug-22,502,YES,2,"12,978",Dec-09,2009,No,U.S. Bank,MN,Regional,Low
3982,602,VISA,Credit,4509798381757686.0,Nov-21,529,YES,1,$9500,Jul-11,2016,No,PNC Bank,PA,Regional,Low
346,657,  Mastercard,Debit,5507324126094429.0,Feb-21,373,YES,1,$15331,Jan-15,2015,No,PNC Bank,PA,Regional,Low
2420,657,V!sa,Debit,4368582518967057.0,Oct-10,578,YES,1,"16,725",Apr-01,2008,No,JPMorgan Chase,NY,National Bank,Low
4013,657,Visa,Deibt,4634300017755186.0,Apr-14,37,YES,1,$22861,Jul-13,2013,No,Ally Bank,MI,Online,Low
4662,657,Mastercard,Debit,5220530694931902.0,May-24,201,YES,1,"24,186",Sep-08,2008,No,Ally Bank,MI,Online,Low
155,909,Mastercard,DEBIT (PREPAID),5237569453908018.0,Mar-24,599,YES,2,$21,Jan-08,2013,No,PNC Bank,PA,Regional,Low
3719,909,Visa,DeBiT,4275115874708969.0,Sep-23,740,YES,2,"32,075",Jul-04,2010,No,CAPITAL ONE,VA,Online,Medium
4663,909,Mastercard,  Debit,5275728896235468.0,May-20,479,YES,2,$3934,Sep-08,2015,No,Discover Bank,IL,Online,Low
5232,909,mastercard,  Debit,5829712075231650.0,Jun-22,538,YES,1,$5204,Oct-11,2013,No,Bank of America,NC,National,Medium
2583,909,Visa,debit,4276711504175400.0,Apr-23,793,YES,2,$11239,Apr-08,2010,No, Truist ,NC,Regional,Medium
1508,183,MASTERCARD,CC,5445140227910187.0,Feb-20,611,YES,1,$11200,Feb-20,2020,No,Capital One,VA,Online,Medium
1797,183,visa,Debit ,4215026986628625.5,Jun-22,544,YES,2,$10430,Feb-20,2020,No,Truist,NC,Regional,Medium
1798,183,VVisa,Credit  ,4194820728333907.0,Dec-21,521,YES,1,$9400,Feb-20,2020,No,Chase Bank,NY,National,Low
478,1792,MASTERCARD,D,5988371080858837.0,Jan-22,648,NO,2,$18296,Jan-20,2020,No,JPMorgan Chase,NY,National,Low
1440,1792,Discover,Credit,6347540441639617.0,Mar-24,277,YES,2,$4300,Feb-20,2020,No,JPMorgan Chase,NY,National,Low
5744,1599,,Credit,4215168783347299.0,Feb-22,152,YES,2,$7500,Nov-19,2019,No,Truist,NC,Regional,Medium
776,1599,Visa, Debit ,4435064478746639.0,Sep-21,229,YES,1,$22811,Jan-20,2020,No,Capital One,VA,Online,Medium
777,1599,Visa,Debit,4150139913418045.0,May-22,502,YES,1,$9865,Jan-20,2020,No,Discover Bank,IL,online,Low
44,1267,Vissa,Debit,4194403279790055.0,Aug-24,282,YES,2,27.6k,Jan-03,2008,No,Citi,NY ,National,Medium
4299,1267,V,Debti (Prepaid),4368130002871913.0,Feb-24,624,YES,1,$50,Aug-09,2009,No,Capital One,VA,Online,Medium
3926,1267, MasterCard,DeBiT,5781287562576118.0,Oct-11,834,YES,2,23.2k,Jul-10,2010,No,U.S. Bank,MN,Regional Bank,Low
3802,1267,Mastercard,debit,5835780437577400.0,Jan-22,844,YES,2,$11108,Jul-07,2015,No,Ally Bank,MI,Online,Low
1509,411,Mastercard,Debit,5350446523909333.0,May-23,611,YES,1,37.2k,Feb-20,2020,No,Bank of America,NC ,National,Medium
4832,411,MASTERCARD,Debit (Prepaid),5533776724641365.0,Oct-17,834,YES,2,$59,Sep-12,2012,No,Truist,NC,Regional,Medium
5021,350,Mastercard,Deibt,5428371634860438.0,Jun-09,574,YES,2,24413.00,Oct-05,2015,No,Citi,NY,National,Medium
3709,350,Mastercard,Debit,5506289501829438.0,Oct-20,366,YES,1,27.5k,Jul-04,2014,No,Discover Bank,IL,Online,Low
2865,350,Vissa,Credit,4482149609303331.0,Mar-23,969,YES,2,12100.00,May-04,2010,No,Chase Bank,NY,National,Low
3623,350,Visa,Debit,4879859310850635.0,Mar-24,878,YES,2,$19256,Jun-17,2017,No,Truist,NC,Regional,Medium
479,1323, Mastercard ,DEB,5054119105173352.0,Jul-24,774,YES,1,"12,053",Jan-20,2020,No,Discover Bank,IL,Online,Low
318,1323,Vissa  ,Credit,4498891346944005.0,Feb-20,734,YES,2,$8700,Jan-13,2013,No,Truist,NC,Regional,Medium
3993,1323,Mastercard,Debit,5376527370326171.0,Sep-23,565,YES,1,19.3k,Jul-12,2012,No,Ally Bank,MI,Online,Low
2980,1323,Vissa,Debit,4007252024868251.0,May-13,524,YES,1,$14074,May-08,2009,No,JPMorgan Chase,NY,National,Low
1799,934,VISA,Credit,4159426139130545.0,Feb-20,640,YES,2,$0,Feb-20,2020,No,citi,NY,National,Medium
1800,934,Visa,Credit,4920574801884077.0,Nov-21,378,NO,1,error_value,Feb-20,2020,No,Ally Bank,MI,Online,Low
480,934,Mastercard,DEBIT,5949121295863245.0,Feb-20,399,NO,2,$2055,Jan-20,2020,No,Truist,NC,Regional,Medium
4389,421,Mastercard,Debit,5803489621102604.0,Dec-21,503,YES,1,$33070,Aug-12,2012,No,Bank of America,NC,National,Medium
6101,421,Mastercard ,Debit,5865665247394120.0,Aug-24,626,YES,2,$16094,Dec-14,2014,No,U.S. Bank,MN,Regional,Low
5560,421,Mastercard,Debit,5218949137846823.0,Feb-20,497,YES,2,$19651,Nov-09,2009,No,U.S. Bank,MN,Regional,Low
1510,421,Mastercard,Debit,5331334705575605.0,Jun-23,453,YES,1,$23875,Feb-20,2020,No,Truist,NC,REGIONAL,medium
2177,421,Master Card  ,,5973458794875603.0,Sep-23,685,YES,1,10.6k,Mar-08,2016,No, Capital One ,VA,Online,Medium
4153,421,Mastercard,Debit,5132479425505377.0,Oct-10,625,YES,2,"26,774",Aug-05,2015,No,Ally Bank,MI,online,Low
5075,421,Mastercard,Debit,5305360695397672.0,Dec-22,307,NO,2,$7842,Oct-07,2014,No,Bank of America,NC,National,Medium
4080,223,visa,Debit (Prepaid),4502772598432893.0,Apr-24,928,YES,1,$55,Jul-19,2019,No,Chase Bank,NY,National,Low
2926,223,Mastercard,Credit,5573846518194123.0,Sep-14,32,YES,1,"12,600",May-07,2012,No,Chase Bk,NY,National,Low
2636,223,Mastercard,Debit,5287664021778796.0,Jun-12,973,YES,2,-16647,Apr-10,2012,No,PNC Bank,PA,Regional,Low
5682,223,Amex,Credit,315285000000000.0,Dec-22,695,YES,1,8600.00,Nov-13,2013,No,JPMorgan Chase,NY,National,Low
268,223,Mastercard ,Credit,5682154590913954.0,Nov-12,9,YES,3,$15900,Jan-11,2011,No,Citi,New York,National,Medium
2167,223,AMEX,CR,300717000000000.0,Sep-09,194,YES,1,$5800,Mar-08,2008,No, Bank of America ,NC,National,Medium
481,1402,Mastercard,Debiit,5573456051575888.0,Sep-24,515,YES,2,$31845,06-07-28,2020,No,Discover Bank,IL,Online,low
296,1402,,Credit,5190611696772114.0,Oct-18,920,YES,2,$25300,Jan-12,2012,No, PNC Bank ,PA,Regional,Low
2299,1402,Mastercard,Bank Debit,5690418496059242.0,Jul-22,216,YES,1,35299.00,Mar-12,2012,No,Ally Bank,MI,Online,Low
482,1650,Mastercard , Debit,5799559141683850.0,Jan-20,461,YES,2,$7488,Jan-20,2020,No,Wells Fargo,CA,National Bank,Medium
483,1650,Mastercard,Cre dit,5656952388282689.0,Jul-21,589,YES,2,$10200,Jan-20,2020,No,Discover Bank,IL,Online,Low
1801,1650,Visa,Credit,4794716774405771.0,Sep-22,468,NO,2,$15300,Feb-20,2020,No,PNC Bank,PA,Regional,Low
3657,354,VISA,DEB,4628936693780104.0,May-22,450,YES,1,"23,798",Jul-00,2007,No,Chase Bank,NY,National,Low
1168,354,Mastercard,Debit,5226253469892723.0,Jun-23,896,YES,1,"20,859",Feb-09,2009,No,Truist,NC,Regional,Medium
2924,354,Discover,Credit,6846703172802187.0,Jul-07,994,YES,1,"9,200",May-07,2014,No,Citi,NY,National,Medium
4518,354,Mastercard,Debit,5645109053545738.0,Feb-24,508,YES,1,$35681,Sep-02,2014,No,U.S. Bank,MN,Regional,Low
4902,354,Amex,Credit,397100000000000.0,Aug-23,647,YES,1,"9,000",Sep-17,2017,No,Citi,NY,National,Medium
3168,354,,Debit,4298702562718335.0,Jan-21,595,YES,1,$15206,May-15,2015,No,Discover Bank,IL,Online,Low
4907,314,Mastercard,Credit,5408809633056349.0,Oct-20,504,YES,2,$19800,Sep-17,2017,No, Truist ,NC,REGIONAL,medium
1511,1457,Mastercard,Credit,5017560063090859.0,Feb-24,331,NO,2,$5400,Feb-20,2020,No,BANK OF AMERICA,NC,National,Medium
1512,1457,Mastercard,DeBiT,5582785061995756.0,Jan-22,82,YES,1,$15834,Feb-20,2020,No,Wells Fargo,CA,National,Medium
484,1457,unknown,Debit,5478474703672399.0,May-20,881,YES,1,"15,688",Jan-20,2020,No,Bank of America,North Carolina,National,medium
1513,1457,Mastercard,Credit,5159912190298033.0,Sep-24,479,YES,1,$12200,Feb-20,2020,No,Citi,New York,National,Medium
5519,1613,Mastercard,Credit,5720952964572786.0,Nov-20,145,YES,1,-12500,Nov-08,2010,No,PNC Bank,PA,Regional,Low
4549,1613,Mastercard,Debit,5431233824162772.0,Apr-22,976,YES,1,5.8k,Sep-04,2011,No,Citi,ny,National,Medium
4538,1613,Visa,Debit Prepaid,4590514334794623.0,Jun-22,270,YES,2,$109,Sep-03,2009,No,Citi,NY,National,Medium
1802,1613,VISA,Deibt,4489235577455871.0,Jul-20,557,YES,2,"15,747",Feb-20,2020,No,JPMorgan Chase,NY,National,Low
485,945,Mastercard,Card - Credit,5584035369803224.0,Apr-21,410,YES,1,$11900,Jan-20,2020,No,Capital One,VA,ONLINE,Medium
1397,945,,Credit,383902000000000.0,Jul-23,353,YES,2,"12,700",Feb-20,2020,No,Chase Bank,NY,National,Low
3983,586,Vissa,CREDIT,4095430974536551.0,Mar-21,614,YES,2,-20300,Jul-11,2011,No,Capital One,VA,Online,Medium
1514,586,Mastercard,Debit (Prepaid),5447113003265844.0,Nov-21,762,YES,1,$75,Feb-20,2020,No,Wells Fargo,CA,National,Medium
1515,586,Mastercard,DEB,5161769445279594.0,Mar-22,746,NO,1,$15163,Feb-20,2020,No,Ally Bank,MI,Online,Low
3124,586,Visa,DEB,4957920148379718.0,Nov-22,577,YES,1,error_value,May-12,2012,No,Capital One,VA,Online,Medium
5928,119, MasterCard,Debit,5736601123142270.0,Jan-22,145,YES,2,$13177,Dec-08,2014,No,Ally Bank,MI,Online,Low
5980,119,VISA,Credit,4282551690422601.0,Mar-19,688,YES,1,"2,500",Dec-09,2009,No,Ally Bank,MI,Online,Low
379,119,Mastercard, Debit ,5138208680850055.0,Sep-20,400,NO,2,$20819,Jan-19,2019,No,Discover Bank,IL,Online,Low
3014,1312,V,Debit,4834799974606459.0,Aug-23,389,YES,1,"10,599",May-09,2010,No,U.S. Bank,MN,Regional,Low
1156,1529,Visa,Debiit,4294047917295712.0,May-23,325,YES,2,"38,171",Feb-08,2011,No,Citi,NY,National,Medium
3927,1529,Mastercard,Debit,5179211547158075.0,Dec-20,46,YES,1,$61324,Jul-10,2011,No,Wells Fargo,CA,national,Medium
4985,1529,Mastercard,Debit,5214969175447515.0,Apr-16,439,YES,1,$31362,Oct-03,2010,No,U.S. Bank,MN,Regional,Low
1803,326,visa-card,Debit,4356308555060329.0,Dec-21,452,YES,2,$15569,Feb-20,2020,No,PNC Bank,PA,Regional,Low
2326,1596,Mastercard,Debit,5589671096121830.0,Oct-16,536,YES,1,$16398,Mar-14,2014,No,Chase Bank,NY,National,Low
21,1596,VISA,Credit,4262822146225767.0,Jun-12,826,YES,1,$6600,Jan-01,2010,No, JPMorgan Chase ,ny,National,Low
995,1596,  Mastercard,Cedit,5125930425033874.0,Oct-22,60,YES,2,$6600,Feb-02,2007,No,U.S. Bank,MN,Regional,Low
2637,1596,Mastercard ,Debit (Prepaid),5871381416815409.0,Jul-21,254,YES,1,$59,Apr-10,2010,No,JPMorgan Chase,NY,National,Low
2958,714,Mastercard,DP,5082951387967574.0,Jul-22,776,YES,1,$42,May-08,2014,No,ally bank,MI,Online,Low
2616,714, Vissa ,Debit (Prepaid),4636082679216722.0,Nov-22,931,YES,2,limit_unknown,Apr-09,2009,No,Discover Bank,IL,Online,Low
3720,887,Visa,unknown,4764601855343044.0,Nov-06,823,YES,2,$24250,Jul-04,2010,No,Chase Bank,NY,National,Low
1024,887,Visa,credit,4116906909940127.0,Apr-24,22,YES,1,$12400,Feb-03,2013,No,Bank of America,NC,National,Medium
4875,887,  Vissa,Credit,4779198537003941.0,Nov-22,322,YES,2,$6500,Sep-14,2014,No, Chase Bank ,NY,National,Low
5997,887,Mastercard,Credit,5925601743609258.0,Jul-20,209,YES,1,$13900,Dec-10,2010,No,Citi,NY,National,Medium
4006,1425,Mastercard,unknown,5686159789271662.0,Nov-15,950,YES,2,$100,Jul-13,2013,No,Wells Fargo,CA,National,Medium
1141,1425, Mastercard ,CC,5264643141041082.0,Mar-22,743,YES,1,$8000,Feb-08,2010,No,JPMorgan Chase,NY,National,Low
2600,1425,Mastercard,Debti (Prepaid),5241188157660835.0,Nov-18,876,YES,2,0.0k,Apr-09,2009,No,U.S. Bank,MN,regional,Low
2851,1425,Discover,Credit,6774837644015385.0,Aug-20,620,YES,2,"2,900",May-04,2011,No,Ally Bk,MI,Online,Low
3835,1425,discover,  Credit,6898662101270196.0,Jan-16,21,YES,1,$10400,Jul-08,2014,No,Bank of America,NC,National,Medium
1015,1425, MasterCard,Debit (Prepaid),5119018228047326.0,May-23,793,YES,2,$37,Feb-03,2016,No,Discover Bank,IL,Online,Low
5929,1425,Mastercard,DeBiT,5751745002272729.0,Dec-23,323,NO,2,$13606,Dec-08,2016,No, Capital One ,VA,Online,Medium
5386,1425,Mastercard,Debit,5807898028441894.0,Mar-24,591,YES,2,$13347,Nov-03,2007,No,Citi,NY,National,Medium
1047,1645,Mastercard,debit (prepaid),5888115186452355.0,Dec-23,444,NO,1,9999999,Feb-05,2007,No,Chase Bank,NY ,National,Low
5878,1645,Mastercard  ,DEBIT,5115977842680830.0,Nov-24,328,NO,2,$23402,Dec-07,2011,No,U.S. Bank,MN,Regional,Low
778,1645,Visa,DEB,4756811014064559.0,May-20,369,NO,2,$30393,Jan-20,2020,No,Discover Bank,IL,Online,Low
2213,1863, MasterCard,Debit,5129325410635439.0,Jan-22,128,YES,2,1.3k,Mar-09,2012,No,Wells Fargo,CA,National,Medium
5855,1576,Mastercard,Debit (Prepaid),5253525523982495.0,Nov-24,565,YES,1,$101,Dec-06,2010,No, Chase Bank ,NY,National,Low
5821,1576,,Debit (Prepaid),4585785809501379.0,Sep-20,821,YES,1,$70,Dec-04,2007,No,Ally Bank,MI,Online,Low
486,1576,Mastercard,Debit,5408716058769165.0,Jul-22,404,YES,3,15.2k,Jan-20,2020,No,Wells Fargo,CA,National,Medium
2480,1576,Mastercard,Debit (Prepaid),5607503519034023.0,Jan-22,70,YES,1,ten thousand,Apr-05,2011,No,PNC Bank,PA,Regional,Low
5169,1576,visa,Debit,4881313929814344.0,Oct-09,863,YES,2,$21107,Oct-09,2009,No,JPMorgan Chase,NY,National,Low
5248,1576,visa,DEBIT,4736934707075232.0,Mar-23,978,YES,1,"15,807",Oct-11,2011,No, Chase Bank ,NY,National,Low
380,1576,Mastercard,Debit,5113633089121120.0,Aug-24,601,YES,2,$18689,Jan-19,2019,No,Ally Bank,MI,Online,Low
2441,1576,Mastercard, Debit ,5753824282810836.0,Jan-18,985,YES,2,"15,839",Apr-03,2010,No,u.s. bank,MN,Regional,Low
2658,1268, Visa,Card - Credit,4636984888214448.0,Apr-18,380,YES,2,$5900,Apr-10,2010,No,Capital One,VA,Online,Medium
4965,1268,Mastercard,Debit,5961047404971216.0,Jun-22,89,NO,1,$11726,Oct-02,2011,No,Discover Bank,IL,Online,Low
5520,1268,Mastercard,Debit,5437744884030865.0,Feb-22,753,YES,1,$13537,Nov-08,2009,No,Ally Bank,MI,Online,Low
1804,1268,VVisa,DeBiT,4674089067309589.0,Jul-22,713,YES,1,$10609,Feb-20,2020,No,PNC Bank,PA,Regional,Low
3820,1565,VISA,Credit,4691166269279948.0,Jun-21,911,YES,2,error_value,Jul-07,2007,No,Citi,NY,National,Medium
3743,1842,visa-card,De bit,4090165219603664.0,Jul-23,593,YES,2,$4817,Jul-05,2014,No,Citi,NY,National,Medium
5426,1842,Mastercard,Credit,5693202604748580.0,Jul-24,166,YES,2,$1300,Nov-05,2011,No,JPMorgan Chase,NY,National,Low
1516,664,Mastercard,Debit,5283468482627174.0,Dec-23,465,YES,1,$1684,Feb-20,2020,No,U.S. Bank,MN,Regional,Low
1805,664,VISA, Credit,4411219685754975.0,Sep-24,926,YES,2,$2000,Feb-20,2020,No,Bank of America,NC,National,Medium
4154,485,Mastercard,CC,5980816578498370.0,Apr-22,655,YES,1,"13,200",Aug-05,2009,No,JPMorgan Chase,NY,National,Low
1517,485,Mastercard,Debit,5832889444154326.0,Nov-21,820,YES,2,$11641,Feb-20,2020,No,Citi,NY,National,Medium
1082,244,Mastercard, Credit,5304372689056153.0,Feb-24,871,NO,2,$7100,2028-08-11,2011,No,Chase Bank,NY,National,Low
5953,244,Amex,Credit,308555000000000.0,Dec-09,606,YES,1,$8500,Dec-09,2012,No,Truist,NC,Regional,Medium
5521,145,Mastercard,Credit,5973231209388276.0,Apr-21,257,YES,1,$6000,Nov-08,2013,No,Bank of America,NC,National,Medium
3575,145,Mastercard,Credit,5703815520417524.0,Jul-20,263,YES,2,"2,000",Jun-14,2014,No,Wells Fargo,CA,National,Medium
4058,145,  Vissa,,4446819957867131.0,Jun-20,232,YES,2,$15240,Jul-17,2017,No,Capital One,VA,Online,medium
2110,866, Mastercard  ,DeBiT,5036617487964943.0,Nov-24,765,YES,2,7272.00,Mar-06,2016,No,U.S. Bank,MN,Regional,Low
1806,866,V, Debit,4403825163350985.0,Sep-22,451,YES,2,"9,542",Feb-20,2020,No,Citi,NY,National,Medium
3337,866,Amex,Credit,399832000000000.0,Nov-24,984,YES,1,4500.00,Jun-07,2007,No,pnc bank,PA,Regional,Low
4710,1424,Mastercard,Credit,5033949193863455.0,May-21,76,YES,2,$8000,Sep-09,2011,No,ALLY BANK,MI,Online,Low
